Boron vs Depth
61 2 2
Depth
Boron
0 1.13964e+16
0.01 1.65216e+16
0.02 2.34298e+16
0.03 3.25108e+16
0.04 4.415e+16
0.05 5.86922e+16
0.06 7.63964e+16
0.07 9.73872e+16
0.08 1.21607e+17
0.09 1.48775e+17
0.1 1.78363e+17
0.11 2.09589e+17
0.12 2.41439e+17
0.13 2.72717e+17
0.14 3.02126e+17
0.15 3.28364e+17
0.16 3.50245e+17
0.17 3.66813e+17
0.18 3.77456e+17
0.19 3.81986e+17
0.2 3.80693e+17
0.21 3.74332e+17
0.22 3.64075e+17
0.23 3.51384e+17
0.24 3.37856e+17
0.25 3.25013e+17
0.26 3.14104e+17
0.27 3.05916e+17
0.28 3.0065e+17
0.29 2.97874e+17
0.3 2.96582e+17
0.31 2.95348e+17
0.32 2.92557e+17
0.33 2.86675e+17
0.34 2.76512e+17
0.35 2.61425e+17
0.36 2.41422e+17
0.37 2.17163e+17
0.38 1.89836e+17
0.39 1.60962e+17
0.4 1.32163e+17
0.41 1.04927e+17
0.42 8.04345e+16
0.43 5.94534e+16
0.44 4.23128e+16
0.45 2.89521e+16
0.46 1.90155e+16
0.47 1.19677e+16
0.48 7.20395e+15
0.49 4.13905e+15
0.5 2.26482e+15
0.51 1.17742e+15
0.52 5.80079e+14
0.53 2.70136e+14
0.54 1.18621e+14
0.55 4.90241e+13
0.56 1.7527e+13
0.57 6.18953e+12
0.58 2.02826e+12
0.59 100000
0.6 100000
