1e-13 2.8019e-10
3e-13 2.8019e-10
7e-13 2.8019e-10
1.5e-12 2.8019e-10
3.1e-12 2.8019e-10
3.95e-12 2.8061e-10
4.375e-12 9.34746e-08
4.8e-12 7.6915e-05
4.9e-12 0.000165043
5e-12 0.000312371
5.2e-12 0.000533368
5.6e-12 0.000399118
5.8e-12 0.000330697
6e-12 0.000275415
6.2e-12 0.000233937
6.4e-12 0.000198808
6.8e-12 0.000145116
7.32052e-12 0.000102962
7.58078e-12 9.02447e-05
8.1013e-12 7.32014e-05
9.14234e-12 5.50943e-05
9.22906e-12 5.41406e-05
9.40249e-12 5.23483e-05
9.74936e-12 4.91627e-05
1.04431e-11 4.39974e-05
1.18306e-11 3.67056e-05
1.18901e-11 3.64589e-05
1.2009e-11 3.59768e-05
1.22469e-11 3.5054e-05
1.27227e-11 3.33545e-05
1.36742e-11 3.04329e-05
1.45742e-11 2.81269e-05
1.50264e-11 2.70997e-05
1.59307e-11 2.52526e-05
1.77394e-11 2.21966e-05
2.13568e-11 1.77398e-05
2.85915e-11 1.22688e-05
4.30609e-11 6.96457e-06
7.19997e-11 3.37608e-06
1.29877e-10 1.87112e-06
2.45633e-10 1.432e-06
4.77143e-10 1.2132e-06
9.40164e-10 8.73475e-07
1.86621e-09 4.95291e-07
3.71829e-09 2.0268e-07
7.42246e-09 5.96256e-08
1.48308e-08 1.40644e-08
2.79952e-08 3.62777e-09
4.91742e-08 1.19217e-09
8.84272e-08 4.85671e-10
1.55386e-07 3.20924e-10
2.52592e-07 2.87955e-10
3.90673e-07 2.81292e-10
5.57396e-07 2.80296e-10
7.04583e-07 2.80204e-10
8.41004e-07 2.80192e-10
1e-06 2.8019e-10
