Reverse I-V Experimental Data: I(A/cm2)
0 2 2
Cathode Voltage	
Cathode Current	
319.21390307  0.000191436026646
373.150086684  0.000497030750014
436.048639148  0.00133211075194
508.07752989  0.00346720662405
578.348740529  0.00751170658453
653.143127951  0.0162842386449
728.357438946  0.030304586706
794.693365807  0.0529900338152
872.841142912  0.0772697277902
946.21378909  0.123403471864
1017.07289273  0.215915171954
1076.79202385  0.354853334927
1118.7543867  0.514878159272
1160.21284126  0.897233687429
1181.31700031  1.55916434108
1191.36517154  2.46848548373
1191.69511149  4.98299047262
1194.20265512  10.3739009859
