Reverse I-V Experimental Data: I(A/cm2)
0 2 2
Cathode Voltage	
Cathode Current	
459.768322165  0.000172727624454
534.562709587  0.000374447247841
607.179493332  0.000787094582324
682.309819613  0.0015101685352
752.748999682  0.00307800368204
821.514484364  0.00506494539249
894.635176398  0.00886473025274
967.755868432  0.0155151608486
1047.91327978  0.024801571781
1116.42681032  0.0447257465594
1152.69021038  0.099437328051
1215.09085346  0.140333777754
1246.66310731  0.331435701128
1306.46622315  0.528332626545
1371.29642405  0.701681461413
1454.05136265  0.993041851025
1504.22023192  1.95766737616
1510.90901456  10.5094762298
1511.6708759  3.50084562658
1512.25277  6.44851446465
