Ga2O3 MOSFET VG=+0V
19 2 2
Drain Voltage
Drain Current
0  0
3.71308016878  0.00991253644315
7.42616033755  0.0176093294461
8.94514767932  0.0202915451895
10.1265822785  0.0216909620991
11.3080168776  0.0229737609329
11.9831223629  0.023556851312
13.164556962  0.0243731778426
15.0210970464  0.025306122449
16.3713080169  0.0257725947522
17.7215189873  0.0261224489796
19.4092827004  0.0263556851312
19.5780590717  0.0263556851312
22.2784810127  0.026472303207
25.1476793249  0.0263556851312
29.029535865  0.0260058309038
33.9240506329  0.0255393586006
36.2869198312  0.025306122449
40  0.0249562682216
