16
0.268646 2.27526 
0.300738 2.34919 
0.316718 2.34913 
0.364470 2.24642 
0.392310 2.17797 
0.483954 2.04662 
0.531841 2.01796 
0.655546 1.94345 
0.799205 1.85748 
0.978776 1.74859 
1.12636 1.62273 
1.26596 1.50260 
1.43340 1.31401 
1.58087 1.12549 
1.69240 0.942801 
1.73217 0.845819 
