Mob-VG calculated with IGZO.TOKYO
101 8 8
gate bias
ulin_253K
ulin_273K
ulin_300K
ulin_313K
ulin_333K
ulin_358K
ulin_393K
9 6.72363 7.31156 8.06529 8.41267 8.92841 9.54268 10.3494
9.25 6.80859 7.39341 8.14189 8.48645 8.9976 9.60589 10.4041
9.5 6.89127 7.47301 8.21631 8.55809 9.06472 9.66714 10.457
9.75 6.97179 7.55046 8.28864 8.62769 9.12989 9.72655 10.5083
10 7.05025 7.62587 8.35902 8.69537 9.19322 9.78423 10.558
10.25 7.12674 7.69934 8.42752 8.76123 9.25481 9.84027 10.6062
10.5 7.20136 7.77096 8.49424 8.82535 9.31473 9.89476 10.6529
10.75 7.27419 7.84082 8.55927 8.88782 9.37308 9.94777 10.6984
11 7.34532 7.90899 8.62268 8.94872 9.42993 9.99939 10.7426
11.25 7.41481 7.97556 8.68455 9.00811 9.48535 10.0497 10.7856
11.5 7.48273 8.04058 8.74494 9.06607 9.5394 10.0987 10.8275
11.75 7.54915 8.10412 8.80391 9.12265 9.59214 10.1465 10.8683
12 7.61413 8.16625 8.86153 9.17791 9.64363 10.1931 10.9081
12.25 7.67772 8.22701 8.91785 9.23191 9.69392 10.2386 10.9469
12.5 7.73999 8.28647 8.97292 9.2847 9.74307 10.2831 10.9847
12.75 7.80098 8.34467 9.02679 9.33633 9.79111 10.3265 11.0217
13 7.86074 8.40167 9.07951 9.38684 9.83809 10.369 11.0578
13.25 7.91932 8.4575 9.13112 9.43627 9.88406 10.4105 11.093
13.5 7.97676 8.51222 9.18167 9.48467 9.92904 10.4511 11.1275
13.75 8.0331 8.56586 9.23118 9.53207 9.97308 10.4908 11.1612
14 8.08838 8.61845 9.27971 9.57851 10.0162 10.5297 11.1942
14.25 8.14264 8.67005 9.32728 9.62402 10.0585 10.5678 11.2264
14.5 8.19591 8.72067 9.37392 9.66864 10.0999 10.6052 11.258
14.75 8.24824 8.77037 9.41968 9.71239 10.1405 10.6417 11.2889
15 8.29964 8.81916 9.46457 9.75531 10.1803 10.6776 11.3192
15.25 8.35015 8.86707 9.50864 9.79743 10.2193 10.7127 11.3489
15.5 8.39981 8.91415 9.5519 9.83877 10.2576 10.7472 11.378
15.75 8.44863 8.9604 9.59439 9.87935 10.2952 10.781 11.4066
16 8.49664 9.00587 9.63612 9.91921 10.3321 10.8142 11.4345
16.25 8.54388 9.05057 9.67712 9.95836 10.3684 10.8467 11.462
16.5 8.59036 9.09453 9.71742 9.99682 10.404 10.8787 11.4889
16.75 8.63611 9.13778 9.75703 10.0346 10.4389 10.9101 11.5154
17 8.68115 9.18032 9.79599 10.0718 10.4733 10.941 11.5413
17.25 8.7255 9.2222 9.8343 10.1083 10.5071 10.9713 11.5668
17.5 8.76918 9.26341 9.87198 10.1443 10.5403 11.001 11.5918
17.75 8.81222 9.30399 9.90907 10.1796 10.573 11.0303 11.6164
18 8.85462 9.34396 9.94556 10.2144 10.6051 11.0591 11.6406
18.25 8.89641 9.38333 9.98149 10.2486 10.6367 11.0874 11.6643
18.5 8.93761 9.42211 10.0169 10.2823 10.6678 11.1152 11.6877
18.75 8.97823 9.46033 10.0517 10.3155 10.6984 11.1426 11.7106
19 9.01829 9.498 10.086 10.3482 10.7285 11.1696 11.7332
19.25 9.05781 9.53513 10.1198 10.3803 10.7581 11.1961 11.7554
19.5 9.09679 9.57174 10.1531 10.412 10.7873 11.2222 11.7773
19.75 9.13526 9.60785 10.1859 10.4432 10.8161 11.2479 11.7988
20 9.15436 9.62578 10.2022 10.4587 10.8304 11.2607 11.8095
