ID-VG calculated with IGZO.TOKYO
101 8 8
gate bias
Drain_253K
Drain_273K
Drain_300K
Drain_313K
Drain_333K
Drain_358K
Drain_393K
11.5 2.40415e-08 2.67416e-08 3.03606e-08 3.20891e-08 3.47269e-08 3.79824e-08 4.24518e-08
11.75 2.49167e-08 2.76816e-08 3.13824e-08 3.31481e-08 3.58408e-08 3.91612e-08 4.3715e-08
12 2.57996e-08 2.86289e-08 3.24109e-08 3.42137e-08 3.69608e-08 4.03454e-08 4.49828e-08
12.25 2.66899e-08 2.95834e-08 3.34461e-08 3.52855e-08 3.80867e-08 4.1535e-08 4.62553e-08
12.5 2.75876e-08 3.05448e-08 3.44877e-08 3.63636e-08 3.92183e-08 4.27298e-08 4.75322e-08
12.75 2.84925e-08 3.15132e-08 3.55357e-08 3.74478e-08 4.03557e-08 4.39297e-08 4.88135e-08
13 2.94043e-08 3.24882e-08 3.65899e-08 3.85379e-08 4.14985e-08 4.51347e-08 5.0099e-08
13.25 3.03231e-08 3.34698e-08 3.76502e-08 3.96338e-08 4.26468e-08 4.63445e-08 5.13886e-08
13.5 3.12486e-08 3.44578e-08 3.87164e-08 4.07355e-08 4.38004e-08 4.75591e-08 5.26824e-08
13.75 3.21808e-08 3.54522e-08 3.97885e-08 4.18427e-08 4.49591e-08 4.87784e-08 5.39801e-08
14 3.31194e-08 3.64527e-08 4.08662e-08 4.29553e-08 4.6123e-08 5.00023e-08 5.52816e-08
14.25 3.40644e-08 3.74593e-08 4.19496e-08 4.40734e-08 4.72918e-08 5.12306e-08 5.6587e-08
14.5 3.50157e-08 3.84718e-08 4.30384e-08 4.51966e-08 4.84654e-08 5.24634e-08 5.78961e-08
14.75 3.59731e-08 3.94902e-08 4.41326e-08 4.6325e-08 4.96439e-08 5.37004e-08 5.92088e-08
15 3.69366e-08 4.05143e-08 4.52321e-08 4.74585e-08 5.0827e-08 5.49417e-08 6.05251e-08
15.25 3.7906e-08 4.1544e-08 4.63368e-08 4.85969e-08 5.20147e-08 5.61871e-08 6.18449e-08
15.5 3.88812e-08 4.25793e-08 4.74465e-08 4.97402e-08 5.32069e-08 5.74365e-08 6.31681e-08
15.75 3.98622e-08 4.362e-08 4.85613e-08 5.08882e-08 5.44035e-08 5.86899e-08 6.44947e-08
16 4.08488e-08 4.4666e-08 4.96809e-08 5.20409e-08 5.56045e-08 5.99472e-08 6.58245e-08
16.25 4.18409e-08 4.57173e-08 5.08054e-08 5.31982e-08 5.68097e-08 6.12084e-08 6.71576e-08
16.5 4.28385e-08 4.67738e-08 5.19346e-08 5.43601e-08 5.80191e-08 6.24733e-08 6.84938e-08
16.75 4.38415e-08 4.78353e-08 5.30684e-08 5.55263e-08 5.92327e-08 6.37418e-08 6.98332e-08
17 4.48497e-08 4.89018e-08 5.42068e-08 5.6697e-08 6.04502e-08 6.50141e-08 7.11756e-08
17.25 4.58632e-08 4.99732e-08 5.53498e-08 5.78719e-08 6.16717e-08 6.62898e-08 7.2521e-08
17.5 4.68818e-08 5.10495e-08 5.64971e-08 5.90511e-08 6.28971e-08 6.75691e-08 7.38693e-08
17.75 4.79054e-08 5.21306e-08 5.76488e-08 6.02343e-08 6.41264e-08 6.88518e-08 7.52205e-08
18 4.8934e-08 5.32163e-08 5.88048e-08 6.14217e-08 6.53594e-08 7.01379e-08 7.65746e-08
18.25 4.99675e-08 5.43066e-08 5.9965e-08 6.26131e-08 6.65962e-08 7.14273e-08 7.79314e-08
18.5 5.10058e-08 5.54015e-08 6.11293e-08 6.38085e-08 6.78365e-08 7.272e-08 7.9291e-08
18.75 5.20489e-08 5.65009e-08 6.22977e-08 6.50077e-08 6.90805e-08 7.40159e-08 8.06533e-08
19 5.30967e-08 5.76047e-08 6.34702e-08 6.62108e-08 7.0328e-08 7.53149e-08 8.20183e-08
19.25 5.41492e-08 5.87128e-08 6.46466e-08 6.74176e-08 7.1579e-08 7.66171e-08 8.33858e-08
19.5 5.52062e-08 5.98253e-08 6.58269e-08 6.86282e-08 7.28334e-08 7.79223e-08 8.47559e-08
19.75 5.62677e-08 6.09419e-08 6.70111e-08 6.98424e-08 7.40912e-08 7.92306e-08 8.61286e-08
20 5.73336e-08 6.20628e-08 6.81991e-08 7.10603e-08 7.53523e-08 8.05418e-08 8.75037e-08
