EXPORTED XY-GRAPH DATA     
151 8 8     
gate bias      
Drain_253K       
Drain_273K       
Drain_300K       
Drain_313K       
Drain_333K       
Drain_358K       
Drain_393K       
9.4 1.6236E-008 1.9093E-008 2.2882E-008 2.4663E-008 2.7181E-008 3.0071E-008 3.3625E-008
9.6 1.6867E-008 1.9798E-008 2.3704E-008 2.5523E-008 2.8087E-008 0.000000031 3.4636E-008
9.8 1.7514E-008 2.0539E-008 2.4515E-008 2.6362E-008 0.000000029 0.000000032 3.5597E-008
10 1.8158E-008 2.1265E-008 2.5301E-008 2.7192E-008 2.9862E-008 3.2926E-008 3.6586E-008
10.2 1.8817E-008 0.000000022 2.6111E-008 0.000000028 3.0753E-008 3.385E-008 3.7631E-008
10.4 1.9491E-008 2.2711E-008 0.000000027 2.892E-008 3.1657E-008 3.4811E-008 3.8635E-008
10.6 2.0169E-008 2.3469E-008 2.7778E-008 2.9778E-008 3.259E-008 3.5795E-008 3.9621E-008
10.8 2.0833E-008 2.421E-008 2.8588E-008 3.0635E-008 3.3519E-008 3.6752E-008 4.0636E-008
11 2.1495E-008 0.000000025 2.9426E-008 3.1506E-008 3.4405E-008 3.7722E-008 4.1689E-008
11.2 2.2213E-008 2.5713E-008 3.0295E-008 3.2374E-008 3.5312E-008 3.8685E-008 4.2707E-008
11.4 2.2925E-008 2.6467E-008 3.1134E-008 3.3282E-008 3.6285E-008 3.9642E-008 4.3723E-008
11.6 2.3602E-008 2.7264E-008 0.000000032 3.4191E-008 3.7226E-008 4.0657E-008 4.4754E-008
11.8 2.4295E-008 2.8055E-008 3.2828E-008 0.000000035 3.8131E-008 4.1678E-008 4.5768E-008
12 0.000000025 2.8803E-008 3.3719E-008 3.5927E-008 3.9069E-008 4.2612E-008 4.6832E-008
12.2 2.5764E-008 2.9588E-008 3.4581E-008 3.6873E-008 4.005E-008 4.3583E-008 4.7897E-008
12.4 2.6469E-008 3.0419E-008 3.5434E-008 3.7776E-008 0.000000041 4.4644E-008 4.8896E-008
12.6 2.7202E-008 3.1207E-008 3.6312E-008 3.8653E-008 4.1922E-008 4.5643E-008 4.9909E-008
12.8 0.000000028 0.000000032 3.7209E-008 3.9572E-008 4.2885E-008 4.6597E-008 0.000000051
13 2.87E-008 3.2804E-008 3.8097E-008 4.0519E-008 4.3856E-008 4.7609E-008 5.2095E-008
13.2 2.9434E-008 3.3633E-008 0.000000039 4.1439E-008 4.4833E-008 4.8652E-008 5.3089E-008
13.4 3.0197E-008 3.4459E-008 3.9876E-008 4.2368E-008 4.5828E-008 4.9655E-008 5.4135E-008
13.6 0.000000031 3.5303E-008 4.0767E-008 4.329E-008 4.6767E-008 5.067E-008 5.5254E-008
13.8 3.1733E-008 3.6104E-008 4.1704E-008 4.4208E-008 4.7718E-008 5.1677E-008 5.6308E-008
14 3.251E-008 3.6913E-008 4.2625E-008 4.519E-008 4.8755E-008 5.2703E-008 5.7327E-008
14.2 3.3272E-008 3.7799E-008 4.3506E-008 4.6159E-008 4.9765E-008 5.3761E-008 5.8399E-008
14.4 0.000000034 3.8658E-008 4.4406E-008 4.7064E-008 5.0702E-008 5.4815E-008 5.9499E-008
14.6 3.4869E-008 3.9469E-008 4.5379E-008 0.000000048 5.168E-008 5.5804E-008 6.0563E-008
14.8 3.5682E-008 4.032E-008 4.6337E-008 0.000000049 5.2733E-008 5.6807E-008 6.1634E-008
15 3.6442E-008 4.1215E-008 4.7214E-008 0.00000005 5.3719E-008 5.7913E-008 6.2707E-008
15.2 3.7228E-008 4.2063E-008 4.8126E-008 5.0893E-008 5.4696E-008 0.000000059 6.3781E-008
15.4 3.8088E-008 4.2944E-008 4.9126E-008 5.1874E-008 5.5702E-008 0.00000006 6.4908E-008
15.6 3.8909E-008 4.3806E-008 5.0088E-008 5.2881E-008 5.6748E-008 0.000000061 0.000000066
15.8 3.9684E-008 4.4661E-008 0.000000051 5.3861E-008 5.7761E-008 6.2126E-008 6.7051E-008
16 4.0505E-008 4.5594E-008 5.193E-008 5.4853E-008 5.8784E-008 6.3159E-008 6.8095E-008
16.2 4.1377E-008 4.6501E-008 5.2932E-008 5.5808E-008 5.9788E-008 6.4176E-008 6.9271E-008
16.4 4.2197E-008 4.7333E-008 5.3891E-008 5.6762E-008 6.078E-008 6.5247E-008 7.039E-008
16.6 0.000000043 4.8231E-008 5.4816E-008 5.7817E-008 6.187E-008 6.6338E-008 7.141E-008
16.8 4.3864E-008 4.9185E-008 5.5792E-008 5.8841E-008 6.2936E-008 6.7414E-008 7.2495E-008
17 4.473E-008 5.0077E-008 5.6811E-008 5.9781E-008 6.3904E-008 6.8491E-008 7.3686E-008
17.2 4.5584E-008 0.000000051 5.7775E-008 6.0781E-008 6.4918E-008 6.9538E-008 7.4776E-008
17.4 4.6447E-008 5.1881E-008 5.8725E-008 6.1845E-008 0.000000066 7.0571E-008 7.5817E-008
17.6 4.7283E-008 5.2781E-008 5.9713E-008 6.2834E-008 6.7065E-008 7.1725E-008 7.6933E-008
17.8 4.814E-008 5.3759E-008 6.0742E-008 6.3825E-008 6.8063E-008 7.2854E-008 7.8111E-008
18 4.9051E-008 5.4719E-008 6.1724E-008 6.4852E-008 6.9132E-008 7.3848E-008 7.9204E-008
18.2 0.00000005 5.5578E-008 6.2689E-008 6.5864E-008 7.023E-008 7.4897E-008 8.0307E-008
18.4 5.0786E-008 5.6499E-008 6.3694E-008 6.6925E-008 7.1269E-008 7.6075E-008 8.141E-008
18.6 5.1635E-008 5.751E-008 6.472E-008 0.000000068 7.2335E-008 7.7167E-008 8.2507E-008
18.8 5.2598E-008 5.8438E-008 6.5721E-008 0.000000069 7.3365E-008 7.8189E-008 8.3682E-008
19 5.3491E-008 5.9354E-008 6.674E-008 0.00000007 7.4405E-008 7.9303E-008 8.4852E-008
19.2 5.434E-008 6.0313E-008 6.7737E-008 7.1082E-008 7.5547E-008 8.0471E-008 8.5902E-008
19.4 5.5239E-008 6.1254E-008 6.8739E-008 7.2106E-008 7.6653E-008 8.1542E-008 0.000000087
19.6 5.6205E-008 6.2257E-008 6.9794E-008 7.3101E-008 7.765E-008 8.2628E-008 8.8199E-008
19.8 5.7096E-008 6.3251E-008 7.0842E-008 7.416E-008 7.8692E-008 8.3727E-008 8.9377E-008
20 0.000000058 6.4151E-008 7.1813E-008 7.5252E-008 7.9864E-008 8.4842E-008 9.0406E-008
