0 467686480000000000
0.016666667 3844524560000000000
0.033333333 5688681600000000000
0.05 5198656800000000000
0.066666667 3445013080000000000
0.083333333 1837347440000000000
0.1 877752080000000000
0.11666667 484470440000000000
0.13333333 266048712000000000
0.15 137697424000000000
0.19 36228984800000000
0.31 729007320000000
0.65 1.5e6
40 1e6
