(anode current)/(Source photo current 1) vs Optical wavelength 1
27 2 2
Optical wavelength 1
(anode current)/(Source photo current 1)
0.3 0.316654
0.325 0.315485
0.35 0.349591
0.375 0.444212
0.4 0.520165
0.425 0.569052
0.45 0.600698
0.475 0.621877
0.5 0.631651
0.525 0.623604
0.55 0.605865
0.575 0.593432
0.6 0.576528
0.625 0.475255
0.65 0.0993242
0.675 0.0600521
0.7 0.0550522
0.725 0.0507087
0.75 0.0469079
0.775 0.0435627
0.8 0.040602
0.825 0.0379734
0.85 0.0360498
0.875 0.0393939
0.9 0.0401255
0.925 0.0381424
0.95 0.0378001
